EmployeeID,EmployeeName,Age,Gender,Department,JobRole,EducationField,Education,MonthlyIncome,HourlyRate,DailyRate,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,TotalWorkingYears,NumCompaniesWorked,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,PerformanceRating,RelationshipSatisfaction,BusinessTravel,MaritalStatus,DistanceFromHome,OverTime,PercentSalaryHike,TrainingTimesLastYear,StockOptionLevel,JobInvolvement,Attrition,JoiningDate
EMP4395,Barbara Jones,28.0,Female,Finance,Software Engineer,Life Sciences,4,18628.0,75,1153,22.0,13,6,21.0,6,4.0,4,2.0,3.0,1,Travel_Frequently,Married,27,Yes,21,5,3,4,No,unknown
EMP8007,Margaret Jackson,36.0,Female,Research & Development ,Research Scientist,Life Sciences,4,17906.0,70,670,7.0,0,7,30.0,7,2.0,3,1.0,3.0,1,Travel_Rarely,married,6,No,16,4,3,1,No,2020-11-24
EMP4847,Thomas Martin,59.0,F,Finance,Operations Lead,Life Sciences,2,13764.0,76,550,20.0,7,13,28.0,8,2.0,3,4.0,3.0,3,Travel_Frequently,Married,7,No,14,1,0,1,No,N/A
EMP1298,Thomas Davis,52.0,Female,Sales ,Marketing Specialist,Technical Degree,5,10433.0,55,583,34.0,0,2,6.0,7,3.0,3,4.0,,4,Travel_Frequently,divorced,5,Yes,21,4,2,2,No,unknown
EMP4557,Sandra Allen,999.0,Male,Operations,Financial Analyst,Technical Degree,2,6471.0,70,703,25.0,7,15,15.0,2,1.0,3,2.0,3.0,4,Travel_Rarely,Single,24,Yes,12,3,1,3,No,
EMP2116,Daniel Moore,43.0,Female,HR,Director,Human Resources,3,2751.0,66,237,14.0,2,2,25.0,1,4.0,4,1.0,3.0,1,Travel_Frequently,Divorced,7,No,15,5,2,1,1,unknown
EMP2803,Michael Davis,27.0,f,IT,Financial Analyst,Technical Degree,4,14505.0,75,1195,15.0,4,3,19.0,7,,1,2.0,4.0,1,Travel_Rarely,divorced,24,YES,15,4,2,1,No,19 Nov 2014
EMP5147,Susan Young,,Male,Finance,Software Engineer,Marketing,5,4930.0,50,1011,4.0,4,5,,2,4.0,1,1.0,3.0,1,Travel_Rarely,Married,26,No,24,5,0,1,No,2019-04-15
EMP2438,Thomas Smith,31.0,Female,Human Resources,Research Scientist,Technical Degree,1,,54,220,24.0,11,1,25.0,4,3.0,4,3.0,3.0,3,Non-Travel,Married,5,,23,4,0,3,No,27-5-2012
EMP3978,Thomas Thomas!!,32.0,Male,Operations,Director,Marketing,1,2220.0,69,1142,26.0,7,17,15.0,8,2.0,2,3.0,3.0,2,Non-Travel,Married,17,No,20,0,1,3,No,unknown
EMP5336,William Taylor,50.0,f,Finance ,Operations Lead,Technical Degree,5,4447.0,63,1047,9.0,0,4,36.0,8,3.0,3,,3.0,3,Travel_Frequently,Married,20,No,14,4,0,4,No,unknown
EMP7754,Jessica Harris,59.0,Female,Human Resources,Manager,Life Sciences,2,2336.0,93,590,29.0,16,0,34.0,3,3.0,4,3.0,4.0,4,Travel_Frequently,Divorced,10,no,23,0,3,4,No,2019/2/19
EMP7586,Karen Smith,unknown,Male,sales,Software Engineer,Human Resources,2,13975.0,72,1038,35.0,9,10,19.0,8,1.0,2,2.0,4.0,2,Non-Travel,married,10,Yes ,14,0,2,1,NO,7 Aug 2010
EMP1455,Sandra Allen,19.0,Male,Research & Development,Operations Lead,Marketing,2,18896.0,98,1073,6.0,0,4,10.0,6,,3,,3.0,4,Travel_Frequently,Single,22,No,24,1,2,2,NO,unknown
EMP7703,Ashley Wilson,60.0,F,Operations,Operations Lead,Technical Degree,4,19128.0,63,559,9.0,9,1,16.0,7,3.0,2,4.0,4.0,1,Non-Travel,Single,1,Yes,16,0,2,1,No,3/25/2012
EMP5623,  John Davis   ,49.0,MALE,Sales,Research Scientist,Human Resources,3,9675.0,96,1098,3.0,4,1,13.0,8,,2,1.0,3.0,3,Travel_Rarely,Single,25,Yes,17,1,0,3,Yes,2024/5/19
EMP8506,Mary White,60.0,Female,Finance,Marketing Specialist,Human Resources,2,13205.0,90,644,26.0,2,10,25.0,7,,2,3.0,3.0,3,Travel_Frequently,Divorced,30,Yes,13,4,2,4,n,2012-09-18
EMP1105,James Jackson,21.0,Female,R & D,Software Engineer,Life Sciences,2,,72,1268,3.0,2,4,15.0,0,2.0,4,4.0,3.0,3,Travel_Rarely,SINGLE,28,No,12,0,1,4,N,3/1/2023
EMP2893,Robert Jackson,42.0,Male,Human Resources,,Other,5,3246.0,36,674,5.0,0,2,28.0,9,2.0,2,2.0,3.0,3,Travel_Frequently,divorced,21,No,13,5,0,3,0,24 Jan 2016
EMP4378,Christopher Jones,60.0,FEMALE,sales dept,Sales Executive,Life Sciences,5,,44,638,9.0,3,4,19.0,6,4.0,2,3.0,3.0,1,Travel_Rarely,Married,26,1,24,1,1,1,No,N/A
EMP5950,Lisa Martin,26.0,Male,Research & Development,Sales Executive,Human Resources,1,9351.0,68,825,16.0,6,3,29.0,2,3.0,1,4.0,3.0,4,Travel_Frequently,Single,7,No,14,3,2,2,No,--
EMP8781,Mary Taylor,,Male,,Research Scientist,Human Resources,4,13158.0,39,1259,3.0,2,4,0.0,4,1.0,2,3.0,3.0,3,Travel_Rarely,divorced,20,Yes,12,3,0,1,YES,2010-09-03
EMP6318,Matthew Martin,39.0,Male,,Sales Executive,Life Sciences,5,11557.0,32,1252,10.0,1,9,40.0,0,3.0,3,3.0,3.0,4,Travel_Frequently,Single,21,No,14,2,0,3,No,N/A
EMP1822,  Anthony Allen   ,55.0,MALE,IT,Manager,Medical,5,18967.0,48,432,15.0,15,3,7.0,0,1.0,4,1.0,4.0,3,Travel_Rarely,DIVORCED,16,Yes,13,6,3,3,No,8/27/2023
EMP2005,  Sarah Miller   ,25.0,fEmale,H.R,Research Scientist,Human Resources,2,,97,943,34.0,15,4,18.0,7,,4,2.0,3.0,1,Travel_Frequently,Single,26,Yes,15,6,0,3,no ,2011-04-19
EMP5292,Richard White,29.0,female,Finance,Laboratory Technician,Other,4,15526.0,100,131,21.0,6,7,38.0,0,4.0,3,1.0,3.0,4,Travel_Rarely,Married,15,Yes,23,5,0,2,No,
EMP8314,Christopher Young,48.0,Female,Human Resources,Financial Analyst,Medical,2,6574.0,47,289,25.0,8,16,20.0,7,1.0,1,3.0,3.0,2,Non-Travel,Single,23,yes,15,5,3,2,n,3-5-2020
EMP3653,  Mary Thomas   ,,Female,IT,Operations Lead,Marketing,3,15819.0,94,531,20.0,7,16,19.0,8,3.0,4,1.0,3.0,1,Non-Travel,Single,16,No,17,0,3,3,No,22 Sep 2021
EMP6756,Matthew Williams,50.0,Male,,Research Scientist,Life Sciences,5,1792.0,53,1082,19.0,9,13,11.0,5,2.0,2,3.0,3.0,1,Non-Travel,single,15,Y,19,2,3,3,Yes,unknown
EMP8205,John Johnson,60.0,Male,Sales ,Manager,Life Sciences,1,12393.0,81,512,35.0,15,15,33.0,0,1.0,3,2.0,3.0,4,Non-Travel,married,16,No,14,1,1,4,Yes ,11/18/2018
EMP6221,Joseph Thomas,thirty,Male,Finance,Operations Lead,Marketing,5,14410.0,81,943,22.0,3,13,,0,4.0,4,1.0,4.0,4,Non-Travel,Married,4,Yes,25,5,1,3,No,unknown
EMP8877,Robert Thomas,54.0,m,SALES,Operations Lead,Medical,3,15133.0,37,720,24.0,4,12,40.0,6,1.0,1,,3.0,3,Non-Travel,Married,7,Yes,15,2,1,1,No,2013/7/7
EMP7856,Thomas Allen,18.0,Male,,Software Engineer,Technical Degree,1,,39,212,34.0,8,15,36.0,0,4.0,2,3.0,3.0,2,Travel_Rarely,Divorced,4,Yes,16,2,1,3,YES,21 Dec 2018
EMP1626,Lisa Young,44.0,Female,IT,Director,Life Sciences,3,3609.0,30,855,0.0,1,0,20.0,2,4.0,2,4.0,3.0,3,Travel_Frequently,Single,28,NO,13,6,1,2,No,
EMP2364,William Anderson,51.0,Male,Finance ,,Technical Degree,5,13905.0,74,1085,25.0,4,2,3.0,7,3.0,2,1.0,3.0,1,Travel_Frequently,Single,11,No,22,2,3,4,No,2015/3/27
EMP4829,Patricia Martin,32.0,m,Research & Development,,Human Resources,1,13281.0,97,1150,26.0,2,0,15.0,0,2.0,1,,3.0,1,Non-Travel,Divorced,29,No,20,2,3,3,NO,2015-11-15
EMP1023,Jennifer Allen,40.0,m,Finance ,Operations Lead,Human Resources,3,2173.0,32,1340,22.0,4,4,27.0,0,1.0,3,3.0,3.0,2,Non-Travel,Married,23,Yes,15,0,2,4,No,2018/10/28
EMP8295,David Jackson,55.0,Female,Finance,Manager,Human Resources,3,12540.0,43,1146,32.0,13,3,2.0,6,4.0,2,3.0,3.0,4,Non-Travel,Married,7,No,12,1,0,1,1,2017-09-26
EMP8691,Thomas Garcia,23.0,Female,Finance,Manager,Technical Degree,2,,35,959,27.0,1,10,23.0,5,3.0,2,1.0,3.0,3,Non-Travel,Married,25,Yes,16,6,0,1,No,2010/3/7
EMP7612,Linda Thomas,47.0,Male,Research & Development,Research Scientist,Human Resources,1,14801.0,33,409,26.0,9,15,6.0,9,1.0,1,2.0,3.0,1,Travel_Rarely,Divorced,28,Yes,17,3,3,3,y,2023-03-04
EMP1720,Christopher Young,40.0,Female,Finance,HR Representative,Technical Degree,5,19079.0,68,697,18.0,17,1,,3,3.0,3,3.0,3.0,4,Travel_Frequently,single,19,No,22,3,1,3,No,N/A
EMP3843,  Lisa Young   ,35.0,Male,Operations,Operations Lead,Technical Degree,4,18382.0,74,1272,31.0,11,3,9.0,7,2.0,2,1.0,3.0,4,Travel_Rarely,Married,20,No,16,1,3,2,No,17-1-2011
EMP5189,Margaret Garcia,50.0,FEMALE,,,Human Resources,4,,60,890,26.0,11,6,,7,4.0,3,1.0,3.0,2,Non-Travel,Single,27,Yes,18,6,3,4,No,19 Dec 2021
EMP3967,Susan Wilson,26.0,Female,Finance,Manager,Human Resources,1,19320.0,61,1330,16.0,11,16,40.0,2,4.0,1,4.0,3.0,3,Non-Travel,Divorced,13,Yes,19,5,0,4,No,11 Feb 2023
EMP3877,Thomas Williams,19.0,Female,Human Resources,Marketing Specialist,Marketing,3,10750.0,36,119,19.0,8,4,40.0,4,1.0,3,2.0,3.0,1,Travel_Rarely,DIVORCED,25,yes,14,5,2,2,No,unknown
EMP5167,Patricia Thomas,,Male,IT,Laboratory Technician,Medical,4,6343.0,43,819,28.0,3,5,26.0,8,1.0,1,1.0,3.0,2,Travel_Rarely,Married,20,No,21,2,3,3,No,16-8-2010
EMP4909,Thomas Jones,31.0,Female,Marketing,Laboratory Technician,Life Sciences,1,$11319.0,52,1342,7.0,0,2,5.0,5,3.0,1,1.0,,4,Non-Travel,single,4,NO,21,2,3,1,No,13 Dec 2012
EMP2210,Lisa Davis,34.0,Male,Sales,Director,Technical Degree,5,18836.0,65,1293,,7,4,,2,1.0,4,2.0,3.0,1,Travel_Rarely,Married,9,Yes,25,4,2,2,Yes ,N/A
EMP1178,Daniel Davis,33.0,Female,Operations,Sales Executive,Life Sciences,3,-500.0,97,1262,35.0,6,8,20.0,3,3.0,2,1.0,3.0,2,Travel_Frequently,Married,20,No,24,6,3,1,No,2014/1/21
EMP7908,  Matthew Harris   ,,Female,,,Other,1,13839.0,84,645,,9,11,2.0,5,1.0,4,3.0,4.0,2,Travel_Frequently,Married,3,Yes ,14,0,3,3,No,2010-01-09
EMP1619,David Johnson,29.0,Male,IT,Laboratory Technician,Technical Degree,5,14132.0,64,345,20.0,16,11,25.0,2,,2,4.0,3.0,1,Non-Travel,Single,30,0,23,6,2,4,Y,12-3-2013
EMP6450,Sandra Garcia,44.0,female,Research & Development,Research Scientist,Life Sciences,5,6345.0,77,1155,23.0,4,4,12.0,1,3.0,2,3.0,3.0,1,Travel_Rarely,Married,12,No,18,4,3,1,n,unknown
EMP3623,Matthew Thompson,39.0,Female,sales dept,,Medical,2,,60,291,34.0,8,14,35.0,4,4.0,2,3.0,3.0,3,Travel_Rarely,Married,25,no,24,5,0,1,Yes,2024-02-16
EMP8690,Linda Johnson,27.0,M,human resources,Laboratory Technician,Technical Degree,3,8096.0,69,787,1.0,0,0,0.0,9,1.0,2,4.0,3.0,4,Travel_Frequently,Single,20,No,22,3,2,1,No,unknown
EMP7363,  Daniel Smith   ,37.0,FEMALE,SALES,,Medical,3,,41,1192,6.0,2,5,25.0,7,4.0,2,1.0,3.0,2,Non-Travel,Single,30,N,19,4,0,4,YES,2010/3/5
EMP7364,Patricia Wilson,34.0,Female,H.R,Software Engineer,Other,2,13053.0,38,385,22.0,9,2,0.0,8,,4,3.0,3.0,4,Non-Travel,Divorced,15,No,12,5,1,4,Yes,2019/4/1
EMP5189,Margaret Garcia,50.0,female,,,Human Resources,4,,60,890,26.0,11,6,,7,4.0,3,1.0,3.0,2,Non-Travel,single,27,Yes,18,6,3,4,No,8-11-2012
EMP8307,Nancy Miller,47.0,Female,Human Resources,Manager,Technical Degree,2,7087.0,94,502,18.0,6,1,5.0,4,4.0,1,1.0,3.0,2,Travel_Rarely,Divorced,27,Yes ,14,2,1,4,NO,2013-09-19
EMP5238,James Johnson,41.0,Female,Human Resources,Manager,Other,2,9903.0,73,817,30.0,14,9,23.0,8,3.0,1,1.0,3.0,2,Travel_Rarely,Divorced,25,No,22,5,0,4,No,unknown
EMP7596,Nancy White,,Male,Human Resources,HR Representative,Medical,1,,63,989,13.0,4,2,39.0,2,1.0,3,4.0,3.0,1,Non-Travel,Married,9,Yes,13,6,1,1,No,N/A
EMP7971,Lisa Moore,56.0,Female,Human Resources,Director,Technical Degree,3,--,69,1214,24.0,9,4,,0,,2,1.0,3.0,4,Travel_Frequently,Divorced,13,,17,6,3,4,n,N/A
EMP8914,John Young,42.0,Female,sales dept,Research Scientist,Technical Degree,2,3963.0,95,979,6.0,1,4,10.0,6,4.0,1,3.0,3.0,4,Travel_Frequently,Married,1,Y,21,0,0,3,Yes,--
EMP7366,Lisa White,55.0,Female,sales dept,Financial Analyst,Marketing,2,6620.0,63,505,,4,14,,2,2.0,3,1.0,,2,Travel_Rarely,Divorced,17,No,14,0,1,2,No,--
EMP2932,Christopher Jackson,36.0,M,IT dept,Sales Executive,Marketing,4,5297.0,38,152,10.0,3,5,26.0,9,3.0,2,3.0,3.0,2,Travel_Rarely,MARRIED,14,No,20,2,3,3,Yes,11 Nov 2017
EMP8911,Barbara Davis,,Male,Research & Development,Operations Lead,Technical Degree,1,12178.0,61,488,27.0,10,0,36.0,4,3.0,4,4.0,3.0,3,Travel_Frequently,Divorced,15,No,12,4,0,1,No,3/11/2010
EMP7665,Margaret Taylor,40.0,Female,Human Resources,Director,Human Resources,4,3239.0,42,1024,31.0,11,13,,8,,2,2.0,3.0,3,Travel_Frequently,single,3,Yes,11,0,2,4,Yes,unknown
EMP6119,Christopher Allen,58.0,Male,Marketing,Laboratory Technician,Human Resources,5,14003.0,75,1392,34.0,8,6,8.0,5,1.0,1,2.0,3.0,2,Travel_Rarely,married,21,Yes,14,5,2,1,No,28 Jul 2010
EMP8455,Lisa Davis,44.0,Male,Human Resources,Software Engineer,Technical Degree,5,18967.0,76,468,1.0,0,1,17.0,8,4.0,4,2.0,,1,Travel_Rarely,Married,7,yes,24,2,0,2,No,2012/11/10
EMP8713,William Moore,49.0,Female,Research & Development,Manager,Marketing,1,7966.0,78,731,27.0,7,6,30.0,3,3.0,1,1.0,4.0,3,Travel_Frequently,Married,22,Yes,23,6,3,3,no ,N/A
EMP1040,Betty Young,34.0,Female,Research & Development,Operations Lead,Other,4,19105.0,74,1079,15.0,16,3,8.0,1,1.0,2,2.0,4.0,2,Non-Travel,Divorced,14,No,15,3,1,3,No,
EMP8661,Thomas Jackson,51.0,Female,HR,Manager,Marketing,4,7338.0,77,1352,0.0,0,0,10.0,2,3.0,4,3.0,3.0,1,Non-Travel,Divorced,3,Yes ,17,0,3,4,Yes ,N/A
EMP4132,Betty Thomas,48.0,Male,Research & Development ,Software Engineer,Medical,1,18351.0,43,1246,25.0,5,11,33.0,3,3.0,2,4.0,3.0,1,Travel_Rarely,MARRIED,29,No,22,2,3,3,No,--
EMP6388,Linda Anderson,28.0,Male,Operations,Research Scientist,Life Sciences,1,2097.0,58,876,34.0,12,10,17.0,0,,3,3.0,,1,Non-Travel,Divorced,10,No,20,2,1,3,No,
EMP7234,Richard Miller,,M,IT,,Life Sciences,2,8274.0,40,500,24.0,5,3,21.0,8,1.0,2,1.0,3.0,4,Travel_Rarely,Married,24,,20,4,3,2,No,--
EMP8935,Jessica Smith,42.0,Female,it,Software Engineer,Life Sciences,4,2277.0,67,488,34.0,4,4,23.0,7,1.0,1,,3.0,1,Travel_Frequently,MARRIED,15,No,11,5,2,4,Yes,6/6/2014
EMP7273,Nancy Davis,,M,R & D,Manager,Marketing,4,,74,460,24.0,12,4,14.0,1,4.0,4,,3.0,4,Travel_Frequently,Single,1,No,19,2,3,4,No,2024-01-19
EMP7846,Margaret Taylor,23.0,Female,,HR Representative,Technical Degree,3,19819.0,39,502,9.0,5,3,14.0,8,2.0,2,1.0,3.0,4,Travel_Rarely,Divorced,29,yes,16,1,3,4,No,unknown
EMP5065,Joseph Wilson,40.0,Female,Marketing,Manager,Medical,1,18120.0,92,1268,,11,6,26.0,4,2.0,3,1.0,3.0,1,Travel_Frequently,divorced,23,Yes,17,4,3,1,No,12-10-2021
EMP1527,  James Davis   ,57.0,Male,IT,Research Scientist,Marketing,5,6356.0,83,281,30.0,17,11,20.0,9,2.0,1,2.0,3.0,4,Travel_Frequently,Married,7,YES,19,4,3,2,No,unknown
EMP4489,Joseph Thompson,29.0,Male,IT,Research Scientist,Technical Degree,3,15936.0,64,724,27.0,4,2,33.0,4,2.0,2,2.0,4.0,2,Travel_Frequently,Single,9,No,19,6,2,2,Yes ,unknown
EMP4295,Patricia Brown,33.0,Male,Marketing,Manager,Other,4,15405.0,99,212,7.0,2,6,,3,3.0,1,3.0,3.0,1,Travel_Frequently,Single,1,Yes,11,5,2,2,N,--
EMP3318,John Allen,43.0,Male,Marketing,Marketing Specialist,Human Resources,1,4985.0,35,1014,5.0,2,1,29.0,4,2.0,1,,3.0,4,Travel_Rarely,Divorced,3,,21,0,0,3,NO,--
EMP3691,James Thompson,22.0,Male,sales,Marketing Specialist,Life Sciences,5,17912.0,40,783,,1,10,36.0,6,1.0,4,1.0,3.0,3,Travel_Rarely,Married,30,No,15,1,3,4,y,20 Jul 2023
EMP5448,Michael Thomas,,Female,Marketing,,Other,1,15816.0,43,856,21.0,8,3,18.0,4,4.0,3,4.0,,2,Travel_Frequently,Married,3,1,22,2,1,3,NO,
EMP8063,Mary Martin,29.0,Female,Sales,Marketing Specialist,Life Sciences,3,$18153.0,50,237,22.0,3,9,27.0,4,3.0,2,,3.0,1,Travel_Frequently,Married,10,YES,13,6,3,2,n,--
EMP4971,Anthony Taylor,60.0,Female,Research & Development,Director,Medical,3,11978.0,77,355,3.0,4,4,7.0,6,4.0,3,1.0,4.0,1,Travel_Frequently,Married,30,No,12,1,2,2,No,2021/9/13
EMP1910,William Davis,52.0,Female,Human Resources,Laboratory Technician,Other,1,9647.0,60,538,33.0,13,8,27.0,9,2.0,3,2.0,3.0,4,Non-Travel,Married,29,YES,11,0,1,2,No,2018/9/23
EMP3541,  Betty Anderson   ,49.0,Female,H.R,HR Representative,Life Sciences,3,12644.0,42,1396,24.0,9,15,8.0,5,2.0,4,1.0,3.0,3,Non-Travel,Divorced,28,No,23,3,3,3,No,2023-01-12
EMP3005,Matthew Thompson,36.0,Female,Research & Development,Laboratory Technician,Technical Degree,4,,60,1174,21.0,4,5,22.0,7,1.0,3,3.0,3.0,4,Non-Travel,Divorced,6,Yes,25,1,1,3,No,N/A
EMP1558,Barbara Jackson,,Male,Finance,Financial Analyst,Marketing,2,,88,277,31.0,1,4,19.0,7,2.0,1,2.0,3.0,1,Travel_Frequently,DIVORCED,17,No,17,3,0,3,No,--
EMP1124,David Garcia,27.0,Male,Research & Development ,Financial Analyst,Life Sciences,4,19602.0,77,596,25.0,7,8,28.0,2,2.0,1,1.0,3.0,4,Non-Travel,Divorced,8,No,14,5,0,2,Yes,20-8-2014
EMP2470,Matthew Thomas,53.0,Male,Sales ,Laboratory Technician,Marketing,4,10601.0,98,979,35.0,7,6,30.0,5,4.0,1,4.0,3.0,1,Travel_Rarely,Single,30,No,20,4,0,1,No,14 Jul 2018
EMP6102,Anthony Moore,30.0,f,Operations,Laboratory Technician,Medical,3,11845.0,50,1325,9.0,1,3,,8,2.0,3,2.0,3.0,4,Travel_Frequently,Married,30,Y,21,3,2,3,No,unknown
EMP7191,John Anderson**,35.0,f,Sales,Operations Lead,Other,5,6726.0,88,1337,23.0,3,5,33.0,4,1.0,4,4.0,3.0,1,Non-Travel,Single,29,Yes,24,2,1,2,No,2018-02-23
EMP7441,  Margaret Johnson   ,37.0,male,Human Resources,Software Engineer,Human Resources,4,,65,1109,18.0,10,13,,4,2.0,4,4.0,3.0,4,Travel_Rarely,divorced,28,Yes,12,3,1,1,No,--
EMP2774,Jessica Garcia,26.0,Male,Research & Development,Manager,Life Sciences,1,12785.0,100,383,28.0,14,6,40.0,9,4.0,2,3.0,3.0,4,Non-Travel,Married,20,No,23,0,1,4,n,N/A
EMP2212,Sandra Brown,45.0,F,Human Resources,Sales Executive,Human Resources,2,2337.0,75,579,27.0,7,1,14.0,7,3.0,3,1.0,3.0,3,Travel_Rarely,Divorced,23,,12,4,1,2,0,18-11-2018
EMP2183,Michael Smith,53.0,female,IT,Director,Other,3,$7004.0,47,1043,13.0,9,4,28.0,3,3.0,2,3.0,3.0,3,Travel_Frequently,Single,30,,19,4,1,4,No,N/A
EMP1224,Matthew Moore,26.0,M,,Software Engineer,Human Resources,3,18133.0,88,234,11.0,1,2,7.0,9,3.0,1,2.0,4.0,1,Travel_Rarely,Divorced,3,Yes,11,0,2,1,No,
EMP6073,Margaret Taylor#,45.0,female,Marketing,Operations Lead,Other,3,11496.0,79,1071,21.0,16,12,17.0,4,3.0,1,1.0,3.0,1,Non-Travel,Married,23,No,12,0,3,1,No,4 Feb 2015
EMP2951,Lisa Miller,33.0,Female,,Sales Executive,Marketing,3,5179.0,86,1244,5.0,2,3,36.0,2,1.0,3,1.0,3.0,2,Travel_Frequently,SINGLE,24,Yes,11,5,3,3,0,2019/7/26
EMP5929,Daniel Davis,47.0,Female,Finance,Sales Executive,Life Sciences,3,12689.0,65,1136,25.0,7,5,,6,4.0,2,3.0,3.0,4,Non-Travel,Divorced,16,,11,2,3,2,No,2023/6/17
EMP1428,Margaret Smith,,Female,research and development,,Human Resources,1,14556.0,64,1292,30.0,18,14,26.0,5,4.0,2,1.0,3.0,1,Non-Travel,single,21,No,21,3,1,2,NO,N/A
EMP2156,Robert Garcia,24.0,Male,Research & Development,Manager,Life Sciences,5,11689.0,34,350,1.0,1,0,39.0,1,2.0,4,2.0,3.0,1,Non-Travel,DIVORCED,28,Yes,19,5,2,4,No,2015/6/11
EMP2371,Barbara Thomas,,Male,Human Resources,Financial Analyst,Technical Degree,2,8028.0,91,581,31.0,15,15,33.0,5,4.0,2,4.0,,4,Travel_Frequently,SINGLE,12,Yes,23,0,2,3,No,
EMP8990,  Linda Garcia   ,43.0,Female,Finance,HR Representative,Life Sciences,1,9025.0,46,733,30.0,12,5,1.0,7,1.0,2,,3.0,4,Travel_Frequently,Married,5,N,17,6,1,2,No,21 Jan 2015
EMP4251,  Susan Jones   ,59.0,MALE,R & D,HR Representative,Marketing,3,4644.0,74,683,23.0,14,12,8.0,0,3.0,3,1.0,3.0,2,Travel_Frequently,Married,2,Yes,24,2,3,4,Yes ,7/8/2017
EMP1827,Joseph Taylor,23.0,Female,,Director,Technical Degree,2,16956.0,32,1076,26.0,11,16,28.0,5,1.0,2,2.0,3.0,3,Travel_Rarely,Single,1,No,16,4,0,4,No,14-3-2022
EMP4309,Karen Jones,50.0,Male,Finance,Research Scientist,Other,2,17930.0,77,850,32.0,1,11,,5,2.0,2,4.0,,3,Travel_Rarely,Single,21,No,24,3,2,1,Yes,--
EMP4744,Joseph Thompson,,Female,Finance,Research Scientist,Marketing,4,18722.0,57,582,9.0,1,0,13.0,2,4.0,3,1.0,3.0,4,Travel_Rarely,Single,23,0,25,1,0,3,Y,2011-07-08
EMP3525,Sarah Jackson,53.0,mAle,Marketing,,Technical Degree,1,5051.0,53,250,14.0,4,6,13.0,4,1.0,3,2.0,4.0,4,Non-Travel,Divorced,19,0,23,2,3,3,No,2012/5/15
EMP2671,Sarah Moore,53.0,Female,Human Resources,Marketing Specialist,Life Sciences,4,12664.0,90,1003,23.0,0,6,25.0,3,1.0,2,3.0,3.0,4,Travel_Rarely,Divorced,12,No,17,5,1,3,Yes,--
EMP3858,Richard Brown,,Female,Human Resources,Manager,Technical Degree,4,6569.0,88,137,22.0,5,5,4.0,4,2.0,3,2.0,3.0,2,Non-Travel,Single,19,Yes,12,3,0,4,No,
EMP2277,Anthony Miller,34.0,Male,Finance,Sales Executive,Medical,5,17713.0,69,235,24.0,16,2,,5,4.0,1,1.0,4.0,1,Travel_Rarely,Single,12,Yes,17,0,0,1,No,
EMP1745,Susan Thomas,37.0,Male,HR,Sales Executive,Medical,5,,73,925,28.0,7,17,36.0,9,2.0,1,1.0,3.0,4,Non-Travel,Divorced,11,No,11,5,1,1,No,2016-09-22
EMP7178,Margaret Martin,41.0,Female,Finance,HR Representative,Other,2,18073.0,65,240,,8,5,13.0,9,4.0,1,3.0,3.0,4,Travel_Rarely,Married,27,No,18,3,1,3,Yes,2024-11-03
EMP1141,Betty Smith,46.0,f,Marketing,Manager,Medical,4,19342.0,41,760,24.0,17,13,9.0,2,1.0,2,3.0,3.0,1,Travel_Frequently,Divorced,14,Yes,17,0,3,2,Yes,5 Jan 2013
EMP7028,Matthew Smith,52.0,Male,IT,Research Scientist,Medical,3,12825.0,60,1385,26.0,1,3,19.0,9,4.0,2,2.0,3.0,1,Travel_Frequently,Married,28,No,22,0,1,1,No,2020-11-13
EMP5677,Thomas Davis,23.0,Female,,Operations Lead,Technical Degree,3,2117.0,99,693,25.0,15,6,19.0,5,3.0,1,4.0,3.0,2,Non-Travel,married,28,Yes,14,0,1,3,No,
EMP3248,Susan Miller,28.0,F,Research & Development,Sales Executive,Medical,5,,80,1361,,0,5,27.0,4,2.0,4,,3.0,2,Travel_Frequently,Single,26,Y,14,6,0,4,No,2013-09-18
EMP1454,Jessica Jones,44.0,Male,Research & Development,HR Representative,Human Resources,2,4518.0,93,1046,18.0,2,8,28.0,9,4.0,1,3.0,3.0,4,Travel_Frequently,Divorced,15,Yes,17,3,3,4,N,
EMP6633,William Jones#,30.0,MALE,Human Resources,Marketing Specialist,Marketing,5,,46,853,16.0,13,9,9.0,7,4.0,3,3.0,3.0,4,Travel_Frequently,Single,4,No,14,5,0,2,y,2020-07-24
EMP1506,  James Moore   ,32.0,female,Sales,Laboratory Technician,Human Resources,2,14060.0,55,1250,35.0,8,10,6.0,0,,2,1.0,3.0,2,Non-Travel,Divorced,20,No,15,5,2,3,YES,unknown
EMP4651,Linda Davis,39.0,Female,Human Resources,Operations Lead,Medical,5,19470.0,90,272,4.0,3,2,2.0,8,3.0,3,3.0,,1,Non-Travel,Married,30,Yes,12,5,3,4,Yes ,3/21/2022
EMP1440,Ashley Jackson,28.0,Male,IT,Financial Analyst,Marketing,4,5239.0,71,1117,26.0,2,0,1.0,1,2.0,3,3.0,3.0,4,Travel_Rarely,Divorced,25,Y,13,4,2,2,No,9/28/2018
EMP4250,Charles Davis,27.0,Female,IT,Sales Executive,Marketing,5,$12141.0,64,804,0.0,1,1,,6,1.0,4,3.0,3.0,1,Non-Travel,Married,10,Yes,18,6,3,3,n,2/16/2013
