EmployeeID,EmployeeName,Age,Gender,Department,JobRole,EducationField,Education,MonthlyIncome,HourlyRate,DailyRate,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,TotalWorkingYears,NumCompaniesWorked,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,PerformanceRating,RelationshipSatisfaction,BusinessTravel,MaritalStatus,DistanceFromHome,OverTime,PercentSalaryHike,TrainingTimesLastYear,StockOptionLevel,JobInvolvement,Attrition,JoiningDate,Attrition_Flag,Age_Group,Income_Band,Tenure_Group,Avg_Satisfaction,High_Risk,Joining_Year,Joining_Month
EMP6283,Matthew Johnson,33.0,Female,HR,Operations Lead,Life Sciences,4,11235.0,47,962,16.0,4,3,32.0,2,2.0,1,3.0,3.0,4,Travel_Rarely,Married,12,YES,18,5,1,4,No,2024-06-14,0.0,26-35,Very High,15+ yrs,2.0,0,2024,6
EMP3137,  Ashley Allen   **,30.0,Female,Operations,Director,Human Resources,4,13062.0,85,1144,27.0,6,6,12.0,2,1.0,2,3.0,3.0,1,Travel_Rarely,SINGLE,6,no,24,5,3,4,Yes,2018-07-10,1.0,26-35,Very High,15+ yrs,2.0,0,2018,7
EMP8813,Karen Brown,46.0,Male,Operations,Sales Executive,Human Resources,1,18112.0,67,442,22.0,4,4,35.0,6,4.0,4,2.0,3.0,1,Non-Travel,Married,18,Yes,20,5,1,3,No,2018-11-21,0.0,46-60,Very High,15+ yrs,3.3333333333333335,0,2018,11
EMP7520,Ashley Wilson,27.0,Male,IT,Manager,Technical Degree,4,18501.0,74,677,21.0,9,13,5.0,6,1.0,2,4.0,3.0,1,Travel_Frequently,Single,25,No,11,6,2,3,No,2012-06-18,0.0,26-35,Very High,15+ yrs,2.3333333333333335,0,2012,6
EMP7111,Matthew Anderson,54.0,F,Finance,Director,Other,4,9375.0,85,369,19.0,6,15,15.0,9,1.0,4,4.0,3.0,2,Non-Travel,Divorced,8,N,25,1,0,4,No,2022-02-25,0.0,46-60,High,15+ yrs,3.0,0,2022,2
EMP6436,Margaret Garcia,54.0,fEmale,Research & Development,Operations Lead,Medical,1,17059.0,96,907,11.0,0,1,21.0,8,3.0,3,2.0,3.0,2,Travel_Frequently,Single,30,No,24,5,3,4,No,2023-04-16,0.0,46-60,Very High,8–15 yrs,2.6666666666666665,0,2023,4
EMP1523,Mary Garcia,40.0,Female,Finance,Manager,Marketing,3,10108.0,68,1072,10.0,0,11,17.0,3,1.0,3,4.0,4.0,4,Travel_Rarely,Single,7,Yes,13,2,3,1,Yes,2012-05-10,1.0,36-45,Very High,8–15 yrs,2.6666666666666665,0,2012,5
EMP3868,Lisa Young,31.0,Male,Finance,HR Representative,Life Sciences,5,19401.0,37,1083,17.0,5,9,3.0,5,4.0,1,2.0,3.0,3,Travel_Rarely,Single,8,no,20,1,1,3,No,2010-12-20,0.0,26-35,Very High,15+ yrs,2.3333333333333335,0,2010,12
EMP3003,Jennifer Harris,58.0,Female,sales,Research Scientist,Life Sciences,2,5119.0,33,203,8.0,8,3,7.0,3,3.0,2,4.0,3.0,4,Travel_Frequently,married,6,Yes,13,0,0,1,No,2021-09-10,0.0,46-60,Medium,8–15 yrs,3.0,0,2021,9
EMP8048,Susan Smith,60.0,Male,IT,Manager,Human Resources,1,17280.0,76,1189,27.0,0,14,18.0,9,4.0,2,2.0,3.0,1,Travel_Rarely,DIVORCED,23,Yes,19,2,1,1,Yes,2012-01-17,1.0,46-60,Very High,15+ yrs,2.6666666666666665,0,2012,1
EMP3272,James Smith,59.0,FEMALE,Research & Development,HR Representative,Human Resources,5,3813.0,77,992,32.0,0,5,26.0,0,3.0,1,1.0,3.0,1,Non-Travel,Single,27,NO,13,1,2,4,No,2022-07-24,0.0,46-60,Medium,15+ yrs,1.6666666666666667,0,2022,7
EMP1759,Sandra Williams,57.0,Male,Research & Development,Research Scientist,Marketing,2,9345.0,38,337,32.0,15,6,37.0,0,3.0,4,2.0,3.0,1,Travel_Rarely,SINGLE,13,1,24,5,1,4,No,2016-12-21,0.0,46-60,High,15+ yrs,3.0,0,2016,12
EMP6224,James Young,41.0,fEmale,Marketing,Laboratory Technician,Life Sciences,3,17001.0,39,862,22.0,3,15,11.0,5,2.0,2,2.0,3.0,1,Travel_Rarely,divorced,18,no,17,0,2,3,No,2016-03-24,0.0,36-45,Very High,15+ yrs,2.0,0,2016,3
EMP6722,Jessica Miller,37.0,Male,Finance,Financial Analyst,Marketing,2,12296.0,66,529,1.0,1,1,3.0,3,4.0,2,4.0,3.0,1,Travel_Rarely,Married,28,Yes,15,3,2,3,No,2022-05-11,0.0,36-45,Very High,<1 yr,3.3333333333333335,0,2022,5
EMP4180,Ashley Jackson,56.0,Male,IT,Manager,Technical Degree,2,2986.0,40,907,1.0,1,0,2.0,0,4.0,3,3.0,3.0,3,Non-Travel,DIVORCED,29,Yes,21,3,2,2,No,2010-01-13,0.0,46-60,Low,<1 yr,3.3333333333333335,0,2010,1
EMP4372,Lisa Anderson,38.0,Female,Sales,Financial Analyst,Life Sciences,5,5315.0,74,457,30.0,9,11,32.0,0,3.0,4,3.0,3.0,2,Travel_Frequently,Single,10,No,12,2,0,1,No,2019-02-16,0.0,36-45,Medium,15+ yrs,3.3333333333333335,0,2019,2
EMP4096,Michael Brown,57.0,Female,Operations,Operations Lead,Medical,3,14549.0,32,854,24.0,6,4,1.0,0,4.0,2,2.0,3.0,3,Travel_Rarely,Divorced,18,Yes,16,4,2,3,No,2012-10-07,0.0,46-60,Very High,15+ yrs,2.6666666666666665,0,2012,10
EMP2853,Mary Martin,50.0,Male,sales dept,Research Scientist,Technical Degree,5,4095.0,67,215,17.0,12,17,30.0,3,1.0,1,3.0,3.0,2,Travel_Frequently,Divorced,7,0,19,6,0,3,No,2010-12-02,0.0,46-60,Medium,15+ yrs,1.6666666666666667,0,2010,12
EMP7017,Sandra Jackson**,36.0,Female,Research & Development,Marketing Specialist,Life Sciences,5,3372.0,91,800,24.0,17,14,37.0,3,1.0,4,3.0,3.0,4,Non-Travel,Married,15,No,17,0,0,4,No,2023-04-08,0.0,36-45,Medium,15+ yrs,2.6666666666666665,0,2023,4
EMP6664,Michael Garcia,35.0,Female,Finance,HR Representative,Marketing,2,11617.0,32,843,31.0,2,12,8.0,6,3.0,4,1.0,3.0,2,Travel_Frequently,Married,15,No,19,6,0,2,No,2020-09-20,0.0,26-35,Very High,15+ yrs,2.6666666666666665,0,2020,9
EMP1537,Susan White,41.0,Female,Operations,HR Representative,Marketing,1,17419.0,86,986,17.0,2,11,8.0,8,3.0,2,2.0,3.0,2,Travel_Frequently,Married,3,Yes,11,2,2,1,No,2011-08-28,0.0,36-45,Very High,15+ yrs,2.3333333333333335,0,2011,8
EMP8027,Margaret Wilson,45.0,female,IT,HR Representative,Marketing,5,9606.0,86,785,17.0,6,16,31.0,3,2.0,4,3.0,3.0,4,Travel_Frequently,Single,5,No,19,2,0,1,No,2023-12-07,0.0,36-45,High,15+ yrs,3.0,0,2023,12
EMP5933,Mary Harris,25.0,Male,Operations,Director,Life Sciences,2,14104.0,79,362,22.0,17,4,34.0,6,3.0,4,1.0,3.0,3,Non-Travel,Divorced,1,Yes,13,4,3,4,Yes,2015-06-19,1.0,18-25,Very High,15+ yrs,2.6666666666666665,0,2015,6
EMP4053,Thomas Thompson,27.0,Female,Research & Development,HR Representative,Human Resources,1,15725.0,54,784,30.0,14,4,40.0,2,3.0,2,3.0,3.0,2,Non-Travel,Divorced,2,Yes,24,2,0,2,No,2013-09-09,0.0,26-35,Very High,15+ yrs,2.6666666666666665,0,2013,9
EMP1142,James Brown,58.0,Female,Operations,Laboratory Technician,Marketing,3,5718.0,49,1266,27.0,11,12,16.0,8,4.0,3,1.0,3.0,1,Travel_Frequently,Divorced,26,N,19,1,2,2,No,2024-09-12,0.0,46-60,Medium,15+ yrs,2.6666666666666665,0,2024,9
EMP3693,  Sarah Martin   ,52.0,Male,H.R,Laboratory Technician,Life Sciences,3,16282.0,82,1350,27.0,1,4,39.0,2,2.0,3,4.0,3.0,4,Non-Travel,Divorced,21,Yes,18,4,2,4,No,2014-12-02,0.0,46-60,Very High,15+ yrs,3.0,0,2014,12
EMP4020,Lisa Wilson,51.0,Male,Human Resources,Software Engineer,Other,4,3450.0,73,1232,28.0,4,2,18.0,8,4.0,3,2.0,3.0,4,Non-Travel,Single,19,No,12,0,3,2,No,2010-12-01,0.0,46-60,Medium,15+ yrs,3.0,0,2010,12
EMP8163,Nancy Taylor,21.0,Female,IT,HR Representative,Human Resources,1,16252.0,87,144,28.0,7,13,10.0,1,3.0,2,2.0,3.0,3,Travel_Rarely,Divorced,26,No,11,4,1,1,No,2015-08-12,0.0,18-25,Very High,15+ yrs,2.3333333333333335,0,2015,8
EMP3745,  Jessica Smith   ,28.0,Male,Finance,Software Engineer,Marketing,4,7481.0,87,1089,19.0,18,13,12.0,2,3.0,3,2.0,3.0,1,Travel_Frequently,Divorced,30,No,20,1,2,4,Yes,2019-10-04,1.0,26-35,High,15+ yrs,2.6666666666666665,0,2019,10
EMP6998,Jennifer Moore,44.0,female,research and development,Laboratory Technician,Technical Degree,5,14632.0,35,1134,27.0,1,1,11.0,2,2.0,3,3.0,3.0,1,Non-Travel,SINGLE,8,Yes,15,0,3,1,No,2019-12-19,0.0,36-45,Very High,15+ yrs,2.6666666666666665,0,2019,12
EMP1401,Mary Anderson,54.0,Male,IT,Director,Marketing,2,16159.0,61,945,8.0,2,4,26.0,6,4.0,2,3.0,3.0,1,Travel_Rarely,Divorced,13,No,11,5,1,2,No,2020-10-26,0.0,46-60,Very High,8–15 yrs,3.0,0,2020,10
EMP6414,Lisa Allen,38.0,Female,R&D,Operations Lead,Marketing,3,1570.0,43,440,1.0,0,1,30.0,8,2.0,2,3.0,3.0,1,Non-Travel,Single,7,No,15,1,0,4,No,2010-06-01,0.0,36-45,Low,<1 yr,2.3333333333333335,0,2010,6
EMP5025,Matthew Johnson,46.0,F,IT dept,Director,Other,3,12157.0,49,887,11.0,1,12,29.0,2,1.0,4,4.0,3.0,3,Non-Travel,Single,25,No,17,5,2,2,No,2015-09-11,0.0,46-60,Very High,8–15 yrs,3.0,0,2015,9
EMP2221,Anthony Young,49.0,MALE,Operations,Laboratory Technician,Marketing,2,9628.0,96,981,21.0,10,8,18.0,7,3.0,2,3.0,3.0,2,Non-Travel,Divorced,16,No,24,6,2,2,No,2022-11-11,0.0,46-60,High,15+ yrs,2.6666666666666665,0,2022,11
EMP2478,Christopher Garcia,28.0,Male,Research & Development,Laboratory Technician,Marketing,1,18780.0,38,439,28.0,4,17,32.0,0,2.0,3,2.0,3.0,3,Travel_Rarely,Single,2,YES,22,6,1,3,No,2017-06-21,0.0,26-35,Very High,15+ yrs,2.3333333333333335,0,2017,6
EMP7347,Daniel Moore,51.0,Male,Sales,HR Representative,Other,4,16065.0,99,619,1.0,0,0,11.0,4,2.0,1,4.0,3.0,1,Non-Travel,divorced,3,NO,12,6,2,2,No,2018-08-22,0.0,46-60,Very High,<1 yr,2.3333333333333335,0,2018,8
EMP6042,Joseph Miller,55.0,Male,Finance,Software Engineer,Medical,5,8849.0,78,1219,2.0,2,3,22.0,1,1.0,4,4.0,4.0,3,Non-Travel,Married,8,No,18,0,1,2,No,2017-05-08,0.0,46-60,High,1–3 yrs,3.0,0,2017,5
EMP4827,  Robert Allen   ,33.0,Male,Research & Development,Marketing Specialist,Life Sciences,5,13976.0,36,991,29.0,14,4,33.0,1,2.0,3,1.0,3.0,3,Non-Travel,Single,12,No,22,2,1,3,No,2019-02-21,0.0,26-35,Very High,15+ yrs,2.0,0,2019,2
EMP8537,Robert Thomas,55.0,Male,Marketing,Operations Lead,Human Resources,5,2034.0,95,1157,27.0,14,10,22.0,3,3.0,1,2.0,3.0,2,Travel_Rarely,Married,19,Yes,25,1,2,4,No,2017-11-27,0.0,46-60,Low,15+ yrs,2.0,0,2017,11
EMP1577,David Thompson,51.0,Female,Human Resources,Financial Analyst,Marketing,3,3606.0,66,1164,4.0,3,0,8.0,5,4.0,4,1.0,3.0,4,Travel_Frequently,DIVORCED,22,Yes,21,3,0,1,No,2013-04-13,0.0,46-60,Medium,4–7 yrs,3.0,0,2013,4
EMP2395,Anthony Williams,25.0,fEmale,Operations,Operations Lead,Other,5,7081.0,89,730,19.0,7,15,0.0,0,1.0,3,4.0,3.0,4,Travel_Rarely,Single,5,Yes,14,5,2,3,No,2021-04-25,0.0,18-25,High,15+ yrs,2.6666666666666665,0,2021,4
EMP2805,Sarah Johnson,25.0,Male,Research & Development ,Software Engineer,Technical Degree,1,12284.0,54,929,13.0,12,14,31.0,4,4.0,2,3.0,4.0,3,Non-Travel,Married,22,No,25,6,1,3,No,2013-05-27,0.0,18-25,Very High,8–15 yrs,3.0,0,2013,5
EMP3854,Sandra Harris,34.0,Male,Finance,HR Representative,Technical Degree,5,14018.0,93,428,19.0,7,10,31.0,3,1.0,1,2.0,3.0,4,Travel_Rarely,Married,13,No,20,4,2,1,No,2013-05-11,0.0,26-35,Very High,15+ yrs,1.3333333333333333,0,2013,5
EMP8268,Christopher Young,41.0,Female,Human Resources,Financial Analyst,Other,5,5151.0,90,497,5.0,2,0,15.0,0,4.0,2,2.0,3.0,2,Non-Travel,Single,24,No,17,0,2,1,No,2011-06-09,0.0,36-45,Medium,4–7 yrs,2.6666666666666665,0,2011,6
EMP5366,Michael Moore,52.0,FEMALE,Human resources,Director,Other,3,18560.0,31,227,32.0,6,2,31.0,8,4.0,2,2.0,3.0,4,Travel_Rarely,Married,2,Yes,12,4,1,1,No,2024-08-12,0.0,46-60,Very High,15+ yrs,2.6666666666666665,0,2024,8
EMP4118,Barbara Miller,52.0,Male,Finance ,Financial Analyst,Other,5,4011.0,38,170,9.0,8,3,9.0,0,2.0,3,3.0,3.0,3,Non-Travel,Married,28,Yes ,16,5,2,2,No,2011-02-16,0.0,46-60,Medium,8–15 yrs,2.6666666666666665,0,2011,2
EMP2890,Mark Moore,21.0,Female,Sales,Research Scientist,Medical,5,6647.0,33,361,31.0,0,15,39.0,2,3.0,3,1.0,3.0,2,Travel_Rarely,Married,10,No,23,0,0,4,No,2023-03-07,0.0,18-25,High,15+ yrs,2.3333333333333335,0,2023,3
EMP6567,John Moore$$,30.0,Male,SALES,Software Engineer,Medical,5,4908.0,49,122,30.0,1,0,18.0,5,2.0,3,4.0,4.0,1,Non-Travel,Married,28,Yes,23,6,2,2,No,2014-09-06,0.0,26-35,Medium,15+ yrs,3.0,0,2014,9
EMP8192,Thomas Harris,46.0,Female,Sales,Software Engineer,Other,5,3861.0,76,502,27.0,7,15,16.0,0,3.0,2,1.0,3.0,2,Non-Travel,Divorced,2,Yes,19,6,2,1,No,2010-02-10,0.0,46-60,Medium,15+ yrs,2.0,0,2010,2
EMP1857,  John White   ,29.0,Female,Sales,Manager,Technical Degree,3,9187.0,34,183,0.0,0,1,20.0,0,1.0,3,3.0,3.0,2,Travel_Rarely,Single,27,No,18,2,1,1,Yes,2016-07-03,1.0,26-35,High,<1 yr,2.3333333333333335,0,2016,7
EMP6015,Sandra Jackson,53.0,F,Finance ,Operations Lead,Marketing,5,12446.0,68,349,17.0,6,14,22.0,8,1.0,3,1.0,3.0,4,Non-Travel,Divorced,2,No,16,1,2,2,No,2017-03-20,0.0,46-60,Very High,15+ yrs,1.6666666666666667,0,2017,3
EMP2184,Susan Miller,25.0,fEmale,Human Resources,HR Representative,Marketing,3,5496.0,64,216,15.0,3,13,19.0,9,1.0,3,2.0,4.0,4,Non-Travel,Single,8,Yes,16,3,2,3,No,2013-02-02,0.0,18-25,Medium,8–15 yrs,2.0,0,2013,2
EMP2898,Ashley Harris,50.0,Male,Sales,Sales Executive,Other,2,16281.0,39,887,7.0,0,3,25.0,2,2.0,4,2.0,4.0,3,Travel_Rarely,Divorced,23,Yes ,12,1,0,1,No,2023-03-14,0.0,46-60,Very High,4–7 yrs,2.6666666666666665,0,2023,3
EMP4776,Barbara Miller,47.0,mAle,Finance,Sales Executive,Human Resources,4,1664.0,36,1329,24.0,16,13,34.0,6,3.0,4,1.0,3.0,3,Travel_Rarely,Divorced,25,Yes,21,4,3,3,Yes,2011-02-26,1.0,46-60,Low,15+ yrs,2.6666666666666665,0,2011,2
EMP2075,Jessica Davis,50.0,Female,Research & Development,Laboratory Technician,Marketing,2,18873.0,90,1272,23.0,8,11,19.0,3,4.0,2,2.0,4.0,4,Travel_Rarely,married,14,Yes,18,2,3,1,No,2017-12-12,0.0,46-60,Very High,15+ yrs,2.6666666666666665,0,2017,12
EMP6643,  David Taylor   ,39.0,Female,IT dept,Research Scientist,Other,3,13212.0,67,1156,3.0,1,0,9.0,6,1.0,4,4.0,3.0,2,Travel_Frequently,Divorced,7,No,20,0,1,1,No,2017-07-23,0.0,36-45,Very High,1–3 yrs,3.0,0,2017,7
EMP8659,Daniel Miller,32.0,Male,IT,Laboratory Technician,Medical,4,17237.0,52,1294,6.0,4,0,0.0,3,1.0,3,1.0,3.0,4,Travel_Rarely,DIVORCED,5,Yes,25,4,1,4,No,2020-08-07,0.0,26-35,Very High,4–7 yrs,1.6666666666666667,0,2020,8
EMP7717,Anthony Moore,32.0,Female,human resources,Marketing Specialist,Medical,5,16009.0,71,391,14.0,0,8,2.0,7,4.0,2,1.0,3.0,1,Travel_Frequently,MARRIED,14,No,18,1,0,1,Yes,2014-04-26,1.0,26-35,Very High,8–15 yrs,2.3333333333333335,0,2014,4
EMP2135,Robert Anderson,32.0,F,IT,Research Scientist,Life Sciences,1,9598.0,67,774,13.0,1,10,25.0,0,2.0,3,2.0,3.0,4,Travel_Rarely,Single,30,Yes,15,5,2,2,No,2011-10-26,0.0,26-35,High,8–15 yrs,2.3333333333333335,0,2011,10
EMP2679,Thomas Thomas,26.0,Female,Marketing,Marketing Specialist,Technical Degree,3,6037.0,86,864,7.0,0,6,12.0,3,4.0,3,2.0,3.0,2,Travel_Frequently,Married,21,YES,15,3,0,3,No,2011-10-18,0.0,26-35,High,4–7 yrs,3.0,0,2011,10
EMP4121,Charles Smith,48.0,Female,R & D,Director,Technical Degree,1,11539.0,48,154,33.0,17,17,32.0,0,2.0,4,3.0,4.0,4,Travel_Rarely,Single,28,No,16,3,3,2,No,2022-12-25,0.0,46-60,Very High,15+ yrs,3.0,0,2022,12
EMP3402,Anthony Harris,25.0,MALE,it,Research Scientist,Life Sciences,4,18008.0,66,771,24.0,1,13,15.0,6,1.0,1,3.0,4.0,1,Travel_Frequently,Married,7,Yes,21,5,2,4,No,2016-08-20,0.0,18-25,Very High,15+ yrs,1.6666666666666667,0,2016,8
EMP3294,Richard Miller,32.0,Male,Finance,HR Representative,Medical,4,12355.0,80,160,11.0,7,6,14.0,1,2.0,2,1.0,3.0,2,Travel_Frequently,Married,2,No,19,0,2,1,Yes,2015-02-18,1.0,26-35,Very High,8–15 yrs,1.6666666666666667,0,2015,2
EMP3398,Mark Martin,54.0,Female,Finance,Sales Executive,Medical,4,2268.0,32,1059,1.0,0,0,22.0,5,1.0,1,2.0,3.0,2,Non-Travel,Divorced,4,Yes,17,0,2,3,No,2013-05-21,0.0,46-60,Low,<1 yr,1.3333333333333333,1,2013,5
EMP6620,Charles Miller,20.0,Male,Operations,Sales Executive,Life Sciences,1,8445.0,45,1183,18.0,9,15,11.0,7,4.0,1,3.0,3.0,3,Travel_Frequently,Married,14,Yes,11,5,0,4,No,2022-04-27,0.0,18-25,High,15+ yrs,2.6666666666666665,0,2022,4
EMP5085,Joseph Brown,55.0,Male,Sales,Sales Executive,Human Resources,1,4258.0,100,715,28.0,12,4,4.0,7,1.0,1,3.0,3.0,4,Non-Travel,Divorced,22,No,17,4,2,3,No,2019-04-21,0.0,46-60,Medium,15+ yrs,1.6666666666666667,0,2019,4
EMP6134,Margaret Martin,34.0,Male,Research & Development ,Manager,Human Resources,5,11808.0,61,606,22.0,15,11,25.0,5,3.0,1,2.0,3.0,2,Travel_Frequently,Divorced,17,Yes ,12,4,2,4,No,2024-09-08,0.0,26-35,Very High,15+ yrs,2.0,0,2024,9
EMP8405,Matthew Miller,59.0,Male,Sales,Sales Executive,Human Resources,5,17550.0,84,808,7.0,6,6,2.0,4,2.0,2,1.0,3.0,4,Travel_Rarely,Married,25,Yes,16,6,1,2,No,2013-12-17,0.0,46-60,Very High,4–7 yrs,1.6666666666666667,0,2013,12
EMP6041,Patricia Moore,21.0,Male,Research & Development,Sales Executive,Medical,1,4464.0,34,243,24.0,8,15,37.0,0,4.0,2,1.0,3.0,1,Travel_Frequently,Divorced,27,Yes,18,5,0,1,No,2024-11-21,0.0,18-25,Medium,15+ yrs,2.3333333333333335,0,2024,11
EMP5858,Susan Smith,55.0,F,Marketing,Financial Analyst,Other,3,18377.0,71,814,31.0,6,14,5.0,9,3.0,1,3.0,4.0,1,Travel_Frequently,Married,20,Yes,21,4,3,4,Yes,2011-08-24,1.0,46-60,Very High,15+ yrs,2.3333333333333335,0,2011,8
EMP7629,Karen Moore,58.0,Female,IT,Marketing Specialist,Medical,3,7254.0,44,293,0.0,1,1,9.0,5,4.0,3,3.0,3.0,2,Travel_Frequently,Married,16,Yes,22,1,2,3,No,2023-01-15,0.0,46-60,High,<1 yr,3.3333333333333335,0,2023,1
EMP7180,Ashley Wilson,49.0,female,Finance,Research Scientist,Life Sciences,2,10472.0,68,1079,4.0,4,0,10.0,2,1.0,4,4.0,3.0,3,Travel_Rarely,Married,1,Yes,16,0,3,2,No,2011-08-01,0.0,46-60,Very High,4–7 yrs,3.0,0,2011,8
EMP8880,John Garcia,43.0,Male,Finance,Financial Analyst,Life Sciences,4,3012.0,36,679,6.0,2,6,6.0,2,2.0,4,1.0,3.0,3,Travel_Rarely,Divorced,25,Y,14,5,0,3,No,2021-11-12,0.0,36-45,Medium,4–7 yrs,2.3333333333333335,0,2021,11
EMP4962,Daniel Brown,32.0,MALE,Finance ,Laboratory Technician,Human Resources,4,9501.0,62,912,21.0,13,4,30.0,4,2.0,1,2.0,3.0,1,Non-Travel,single,10,NO,24,1,3,1,Yes,2015-09-16,1.0,26-35,High,15+ yrs,1.6666666666666667,0,2015,9
EMP7802,Sandra Miller,22.0,M,Operations,Software Engineer,Life Sciences,5,2992.0,71,1395,23.0,0,0,28.0,2,3.0,3,1.0,3.0,1,Non-Travel,Divorced,15,YES,25,0,0,2,No,2020-10-10,0.0,18-25,Low,15+ yrs,2.3333333333333335,0,2020,10
EMP2029,Susan Martin,41.0,Female,Operations,Financial Analyst,Marketing,1,11318.0,81,968,20.0,15,10,24.0,2,4.0,3,2.0,3.0,4,Travel_Rarely,Single,6,No,14,6,2,3,No,2019-05-11,0.0,36-45,Very High,15+ yrs,3.0,0,2019,5
EMP2609,Margaret Miller,38.0,Male,Finance,HR Representative,Marketing,5,4197.0,80,829,28.0,14,0,16.0,8,4.0,4,4.0,3.0,3,Non-Travel,Single,1,Y,25,0,3,1,No,2023-04-04,0.0,36-45,Medium,15+ yrs,4.0,0,2023,4
EMP8809,Jessica Jackson,52.0,fEmale,Human Resources,Sales Executive,Human Resources,3,9234.0,95,429,3.0,3,2,13.0,7,1.0,1,3.0,4.0,3,Non-Travel,Divorced,25,yes,14,0,1,2,No,2011-12-13,0.0,46-60,High,1–3 yrs,1.6666666666666667,0,2011,12
EMP5902,Thomas Johnson,54.0,Female,Research & Development ,Laboratory Technician,Medical,2,17949.0,39,443,16.0,15,5,36.0,3,1.0,1,2.0,3.0,3,Travel_Frequently,married,1,1,25,3,3,2,No,2019-12-26,0.0,46-60,Very High,15+ yrs,1.3333333333333333,0,2019,12
EMP6917,Anthony Martin,25.0,Male,Finance,Financial Analyst,Technical Degree,5,14095.0,72,555,22.0,3,7,32.0,1,4.0,3,4.0,3.0,2,Travel_Frequently,SINGLE,18,Yes,24,2,1,3,No,2010-12-07,0.0,18-25,Very High,15+ yrs,3.6666666666666665,0,2010,12
EMP7467,Betty Moore,27.0,Female,HR,Financial Analyst,Human Resources,4,8945.0,86,337,9.0,6,3,11.0,3,4.0,3,4.0,3.0,2,Travel_Frequently,Married,26,Yes,12,4,1,4,No,2014-06-04,0.0,26-35,High,8–15 yrs,3.6666666666666665,0,2014,6
EMP7534,Richard White,37.0,Female,R & D,Sales Executive,Human Resources,1,19322.0,98,1220,11.0,3,9,8.0,4,1.0,1,2.0,3.0,3,Travel_Frequently,Single,17,0,25,0,1,4,No,2010-09-02,0.0,36-45,Very High,8–15 yrs,1.3333333333333333,0,2010,9
EMP3444,Michael Miller,31.0,m,Finance ,Sales Executive,Medical,3,9458.0,34,400,4.0,1,3,18.0,2,3.0,3,1.0,3.0,4,Travel_Rarely,Single,20,no,18,3,1,1,Yes,2015-09-17,1.0,26-35,High,4–7 yrs,2.3333333333333335,0,2015,9
EMP7460,Lisa Johnson,29.0,Male,Research & Development,HR Representative,Technical Degree,1,10060.0,69,1011,12.0,2,2,1.0,1,3.0,1,2.0,3.0,4,Non-Travel,Divorced,29,Yes,11,5,0,3,No,2024-10-15,0.0,26-35,Very High,8–15 yrs,2.0,0,2024,10
EMP5109,Barbara Martin,20.0,Female,sales dept,Marketing Specialist,Human Resources,4,3480.0,35,873,24.0,17,12,15.0,6,4.0,1,4.0,3.0,3,Travel_Frequently,Single,20,yes,21,0,1,1,No,2012-03-14,0.0,18-25,Medium,15+ yrs,3.0,0,2012,3
EMP6827,Robert Young,20.0,Female,Human Resources,Research Scientist,Medical,5,18870.0,91,852,12.0,3,11,7.0,3,2.0,3,3.0,3.0,1,Non-Travel,Divorced,21,Y,22,3,3,3,No,2017-08-06,0.0,18-25,Very High,8–15 yrs,2.6666666666666665,0,2017,8
EMP3552,Matthew Davis,43.0,Male,IT dept,Laboratory Technician,Marketing,1,13474.0,95,1136,17.0,18,4,8.0,0,4.0,3,4.0,3.0,3,Non-Travel,Single,11,0,20,0,0,4,No,2014-09-09,0.0,36-45,Very High,15+ yrs,3.6666666666666665,0,2014,9
EMP3314,  Robert Moore   ,24.0,Female,Marketing,Manager,Marketing,2,17388.0,69,373,21.0,4,1,12.0,3,4.0,3,1.0,3.0,4,Non-Travel,Divorced,16,0,24,4,3,4,No,2011-05-28,0.0,18-25,Very High,15+ yrs,2.6666666666666665,0,2011,5
EMP1941,  Ashley Martin   ,58.0,Male,R&D,Software Engineer,Marketing,4,3449.0,46,545,27.0,6,13,11.0,2,1.0,4,4.0,3.0,4,Non-Travel,Married,3,No,20,0,0,4,No,2011-07-25,0.0,46-60,Medium,15+ yrs,3.0,0,2011,7
EMP5513,Jennifer Garcia,52.0,Female,Finance,Marketing Specialist,Medical,4,2169.0,45,886,28.0,5,17,4.0,3,2.0,4,2.0,4.0,3,Non-Travel,Single,4,no,13,0,0,3,No,2013-02-25,0.0,46-60,Low,15+ yrs,2.6666666666666665,0,2013,2
EMP8487,Robert Anderson,38.0,Female,Operations,Marketing Specialist,Human Resources,2,4071.0,65,509,23.0,5,5,27.0,4,4.0,4,1.0,3.0,2,Non-Travel,Married,10,No,11,6,3,3,Yes,2018-07-22,1.0,36-45,Medium,15+ yrs,3.0,0,2018,7
EMP3729,Robert Miller,35.0,Female,Human Resources,Laboratory Technician,Other,1,9980.0,95,623,7.0,1,1,11.0,1,3.0,3,4.0,3.0,3,Travel_Frequently,Divorced,22,No,16,0,1,1,No,2014-06-18,0.0,26-35,High,4–7 yrs,3.3333333333333335,0,2014,6
EMP2600,Barbara Garcia,19.0,f,IT,Software Engineer,Other,2,13283.0,46,155,18.0,8,0,17.0,9,4.0,2,2.0,4.0,1,Travel_Frequently,Married,28,Yes,11,3,2,1,No,2020-08-19,0.0,18-25,Very High,15+ yrs,2.6666666666666665,0,2020,8
